drug_name,drug_id,drug_target,target_pathway,feature_name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,tissue_type,screening set
Camptothecin,1003,TOP1,DNA replication,cnaBRCA9,4,45,.169299625993132,-.41044602651382478,-.73259104023972477,,,.71588227363368229,.32214501372589999,1.5419050447095557,1.924954636867966,.74701092085066167,,,32.821177017958533,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA10,4,45,.43527841874489792,.049621290672181684,-.77348591287848112,,,.5516884368682935,.8231072035506628,2.4288986266432318,1.8486236342008147,.40835059108776683,,,30.644823862000621,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA12,10,39,.40487124139934927,-.1007837519187755,-.8615523948116709,,,.21980106256738444,.76076864289289536,1.6103687386303376,1.9372208576044254,.25914671915701937,,,30.487849312590519,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA13,10,39,.30777112050171218,-.24335622037063559,-.82499535161888637,,,.41108067039516627,.58163913124825073,1.9498530932667912,1.8753489790663285,.38965063593322569,,,30.644823862000621,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA14,22,27,.23779702269168299,-.4584878321885803,-.90820920772941305,,,.40757282373063763,.44972137554083275,1.7952152502044232,1.9653042582935338,.41188599687847882,,,30.644823862000621,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA15,23,26,.50057710552339918,-.21601654668684322,-1.1400000131940589,,,.086864153939791369,.92398346650721563,1.8408817999112492,1.8501855633041993,.086866068469822089,,,24.818876705663456,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA16,17,32,.58689143573343305,-.0041797216611363375,-1.0792914265188625,,,.054978540476145282,1.0751117048577261,1.7702261391244503,1.8628955998424139,.056483244040542419,,,24.818876705663456,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA17,10,39,.64124621675929627,-1.646356803855286,-.4652516122638477,,,.050247484284350392,-1.1811051915914383,1.4881180291447147,1.9161354897315692,.076836341961146512,,,24.818876705663456,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA18,16,33,.28737300996722559,-1.0715283586881297,-.52920991447978327,,,.31703011476201853,-.54231844420834641,1.6226680340827715,1.9991287264224886,.35033482252156267,,,30.644823862000621,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA19,4,45,.1729064456162536,-.40415772720114529,-.73315000017862975,,,.606312843289188,.32899227297748446,1.0488213095241903,1.9473511874182845,.74181731250932681,,,32.821177017958533,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA20,3,46,.23780102723170929,-1.1308370291961269,-.67860586585335947,,,.56708815986407735,-.45223116334276747,1.1105749163534968,1.9293679072395387,.69164501648064269,,,32.821177017958533,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA22,17,32,.15688756934394166,-.51168360009414793,-.80967999110132505,,,.5650246591845689,.29799639100717712,1.4770855577350412,2.0841882657849493,.60360731434415338,,,32.821177017958533,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA25,5,44,.27767325965604406,-1.1795302416150213,-.65251658429017756,,,.3070143305514485,-.52701365732484373,.86898422023057342,1.9664979304719947,.55910378237779135,,,32.821177017958533,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA26,15,34,.50919323798281368,-.051772433048036394,-.99505277709183471,,,.12647350656028589,.94328034404379835,1.9776367714595589,1.7967802746519292,.10711076317321305,,,25.732237548015284,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA27,10,39,.93460442653236186,.61628639854246026,-1.0454165359555774,,,.034052764805445897,1.6617029344980376,2.0308262267066124,1.7126296106146701,.011310265061646537,,,17.521588322318628,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA28,4,45,.21382061468275063,-1.0796921625240303,-.67310249481659545,,,.40094408680857441,-.40658966770743488,.70871177040967437,1.9565702536151488,.68380366146112603,,,32.821177017958533,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA29,7,42,.067605534675587567,-.81664800877557642,-.68790106798604489,,,.88397560258264152,-.12874694078953153,2.1245069802542607,1.8699994659677175,.86918275740712514,,,36.986500315196821,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA30,6,43,.34819455892888451,-.12813594090914115,-.78696663421832747,,,.5442554496018972,.65883069330918631,2.4129470347740618,1.820233093563161,.42832351837410854,,,30.644823862000621,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA31,16,33,.55003713779004482,-.023909622124191454,-1.0371462716016928,,,.1009223224245544,1.0132366494775014,2.0533204505770697,1.7342948643767941,.077394852627405183,,,24.818876705663456,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA32,9,40,.51990797135268174,.085633344833956668,-.88447702550871343,,,.24648888293454999,.97011037034267011,2.2142051226712769,1.7861110146839336,.16535164442659184,,,27.136656900463507,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA33,6,43,1.0731271718498916,-2.3946172314617535,-.47071343088540457,,,.048026062786232601,-1.9239038005763489,1.8153440475829195,1.7900987426924579,.017521588322318624,,,17.521588322318628,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA34,5,44,.17198549067948349,-.41251700587302659,-.73967717926085885,,,.68017654974410025,.32716017338783226,1.5512873843165162,1.9316634727594446,.71717710020754821,,,32.821177017958533,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA36,10,39,.13277730075531236,-.50527946219272812,-.75783554602347791,,,.70608140670116093,.25255608383074979,1.8351999987693537,1.9176064284184406,.70964907909785757,,,32.821177017958533,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA38,4,45,.63938241439271415,-1.8073983275566474,-.60841750236925185,,,.089348269067197894,-1.1989808251873955,1.0003287467802224,1.9204087222039206,.22650780651894487,,,28.313475814868109,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA39,7,42,.3403232469705002,-.15467473303485782,-.7982299472761647,,,.49388232595345705,.64355521424130691,2.2446489865769879,1.8335476600898684,.40871277989406496,,,30.644823862000621,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA42,3,46,1.1064689360408693,-2.6161883311019571,-.58173512877254463,,,.19258048193301194,-2.0344532023294124,1.8591160442011221,1.8377767501037132,.069603447635632948,,,24.818876705663456,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA47,7,42,.35364393715310483,-1.279170307356962,-.6108140182224806,,,.34112845300072692,-.66835628913448142,1.5762750058873229,1.9315442708128501,.39075532104662325,,,30.644823862000621,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA48,5,44,.31733130908942364,-1.2465151232209586,-.64490466592586659,,,.25479304911880774,-.60161045729509199,.88989381921321997,1.9633904778874622,.50462292387439667,,,32.821177017958533,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA57,5,44,.50606786604073928,.14896641391049678,-.80348211332716835,,,.42499467830294102,.95244852723766515,2.3532401224480215,1.8320755845901275,.28905419030964546,,,30.644823862000621,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA58,9,40,.46690511830625159,.0077051136084736148,-.86694317348297967,,,.21182333599100767,.87464828709145326,1.7798695091965304,1.8918820474095466,.21190956239629852,,,28.254608319506474,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA60,3,46,.31316060722085171,-1.2646837985344108,-.66987672872260173,,,.30943256413967218,-.59480706981180909,.74032231353177502,1.9348321457260054,.60167628358044611,,,32.821177017958533,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA61,3,46,.51070663555125917,-1.6125414803261491,-.64719035817096682,,,.3869661896316417,-.96535112215518226,1.5172467421311835,1.9051091208946185,.39575892301118953,,,30.644823862000621,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA62,10,39,.15797530159535467,-.46727952300879672,-.76757912017320373,,,.71922043516732104,.30029959716440702,2.4193094270940194,1.7558786322432927,.65787447223072537,,,32.821177017958533,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA63,7,42,.32194328842722769,-.18406621018545039,-.79333136775106605,,,.55723040096349763,.60926515756561561,2.5131823670037412,1.7835953984668707,.43430752527256433,,,30.644823862000621,BRCA,GDSC2
Camptothecin,1003,TOP1,DNA replication,cnaBRCA64,9,40,.13356495465948898,-.49888188112806564,-.75296109966725822,,,.74920636185814016,.25407921853919258,2.1527722816221959,1.8467138758545065,.71895160043366146,,,32.821177017958533,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,ARID1A_mut,5,39,.90744804840460891,-4.1647780125579796,-2.3019198447023208,,,.10948917284051493,-1.8628581678556588,2.0234009908986623,2.0559295431209548,.062931725534556129,,,13.984827896568031,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,ASH1L_mut,3,41,.89104883662577794,-4.2454232167853032,-2.3868901062396226,,,.25060024736103703,-1.8585331105456806,2.0380065547321409,2.0881414742590327,.14374895769570931,,,20.535565385101332,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,BRCA1_mut,4,40,.16648746655223504,-2.1900746373651589,-2.5459616364179949,,,.8071640101779598,.35588699905283594,2.615734872515973,2.0963305419935292,.7524530650741762,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,BRCA2_mut,4,40,.54340259336849517,-3.5576029935227642,-2.4092088008022343,,,.29035980230461217,-1.1483941927205299,1.7572877473906343,2.1382738650711328,.30602526872648711,,,34.215783550593635,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,CDH1_mut,5,39,.07252667542511354,-2.3760647071543435,-2.5312420633438131,,,.91404080901073159,.1551773561894696,2.9513703179502477,2.0353919517132399,.87937996682932429,,,39.789483506660751,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,NF1_mut,3,41,.51516170332722933,-3.5320205016069042,-2.4390903049112129,,,.13284555032106216,-1.0929301966956912,.84192133859262774,2.1657528530844692,.39394699336333028,,,37.518761272698129,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,PIK3CA_mut,15,29,.26270661228255893,-2.8812020148423754,-2.3234735787429246,,,.44561713575114126,-.55772843609945078,2.3975936041812504,1.9714263040562061,.41346186485462022,,,37.587442259510937,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,PTEN_mut,8,36,.58758296893873652,-3.5158899868989275,-2.2908790030830284,,,.062464269989421034,-1.2250109838158991,1.3857047408546996,2.1981326365063141,.1402502845741713,,,20.535565385101332,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,TP53_mut,33,11,.088860842003702867,-2.5611160771860364,-2.3710848599128393,,,.81419959467004666,-.19003121727319705,2.0677320010395133,2.350783217670072,.79978864693618656,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA5,5,39,.29378368315508524,-3.0683898190197652,-2.4424824336174775,,,.53014885527461997,-.62590738540228763,1.938750326038692,2.1496941012309274,.53960542133660327,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA7,4,40,.11053466644725973,-2.7285532535832306,-2.4921137747961879,,,.83533425015684071,-.23643947878704275,2.0100926088525188,2.1486521567263797,.83407724411433537,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA8,3,41,.54641475011449725,-1.4345826213654584,-2.5925613693191236,,,.57162874146651876,1.1579787479536652,2.9742224934028814,2.0672189962578877,.36615025629100428,,,36.615025629100437,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA9,4,40,.80864341296358389,-.98302473807982871,-2.6666666263465282,,,.26797835121241564,1.6836418882666995,2.4665818066368663,2.0494923993314549,.13056979347531858,,,20.535565385101332,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA10,4,40,1.0318599686016308,-.59259185453783836,-2.7057099147007273,,,.042312352830459338,2.1131180601628889,1.3603292143288572,2.0914196851327898,.055731456129215373,,,13.932864032303845,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA12,10,34,.63738733593471053,-1.4968259959265411,-2.8126618837327952,,,.063321197761290693,1.3158358878062542,1.7500635112953515,2.1421636866690945,.083681587255715117,,,16.736317451143027,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA13,8,36,.050329366621335421,-2.6017205969177621,-2.494027756412176,,,.9120856164869422,-.10769284050558614,2.5025780704713423,2.0595425901024247,.89815975030378992,,,39.789483506660751,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA14,20,24,.71290789200800442,-1.7314079894060714,-3.165441842419126,,,.02934337992924161,1.4340338530130545,2.3806823692138579,1.645241944595256,.023289382628896096,,,11.64469131444805,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA15,20,24,.75877839994677421,-1.6874528010927272,-3.2020711660135794,,,.020537349731557294,1.5146183649208522,2.3341959020869818,1.6658865724897312,.016164485883607797,,,10.776323922405201,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA16,15,29,1.0511039313230792,-1.1927813307388262,-3.1967946222447599,,,.0082031215820581992,2.0040132915059337,2.3899038856865245,1.6114429089036038,.0019498762862153731,,,3.8913179848515793,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA17,9,35,.20517058804644195,-2.8616481555370994,-2.4241123030384726,,,.50080224971809884,-.43753585249862681,1.5322018974652647,2.2506507540058469,.58593686700184033,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA18,14,30,.076535556917069356,-2.6252159326360229,-2.4615246983092041,,,.81150430858172151,-.16369123432681887,2.0657260711455376,2.1707027067173543,.81422356812659946,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA19,4,40,.099762768486610143,-2.707625299224893,-2.4942065702320217,,,.88307115745267806,-.21341872899287129,2.6111187237622748,2.0985757679637271,.85003749567570108,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA20,3,41,.13718656926241113,-2.7870230669055007,-2.493602312328389,,,.66313492403271601,-.2934207545771117,.90757992888522332,2.1822474708356725,.81969420479862531,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA22,15,29,.43884071036115407,-1.9081610922280758,-2.8267706076813544,,,.18641051415042209,.91860951545327851,2.16903063270798,2.0543332496870947,.17494121072534519,,,21.86765134066815,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA25,5,39,.019184659206325502,-2.4772160437898987,-2.518273943262332,,,.95957934833739444,.041057899472433323,1.5535386367194466,2.1927802600290689,.96797571708126118,,,41.190456046011121,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA26,11,33,.090828883079964812,-2.367933381400543,-2.5621665700234693,,,.8188096901983658,.19423318862292627,2.5060825092459806,2.009823538756244,.79545531117992985,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA27,9,35,.38573033819691416,-1.8651056776040729,-2.6803660830783937,,,.40840525846808173,.81526040547432088,2.658207034794696,1.9635609670230982,.30794205195534263,,,34.215783550593635,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA28,3,41,.24616028782865629,-2.0236870793095134,-2.5494561650793148,,,.60850646703700639,.52576908576980141,1.4647259265066586,2.1639815156629969,.68274708905630765,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA29,6,38,.047083040523807344,-2.4265946782754644,-2.5273472614875692,,,.89388100144138094,.10075258321210478,1.5671535555367651,2.2059121294105366,.91515812065319702,,,39.789483506660751,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA30,6,38,1.3424083011955004,-.26935423695228095,-2.8679641732754408,,,.062946334417589636,2.5986099363231601,2.6716029695139727,1.8135919501511031,.0038913179848515784,,,3.8913179848515793,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA31,14,30,.46442761463452736,-1.8519319954703337,-2.822390535653192,,,.14344431332629881,.97045854018285826,1.907044733654514,2.1664190524165496,.15872567108356173,,,21.163422811141565,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA32,8,36,.25608903854830761,-2.9597612494193468,-2.4144631669673791,,,.34026860771975864,-.54529808245196776,1.161420448223182,2.2740000454536271,.51592427582338241,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA33,6,38,.87541478195598943,-4.0602086202309469,-2.2694082180209145,,,.0020697442910475065,-1.7908004022100323,.86064343796986742,2.1564158799969726,.052812178317988685,,,13.932864032303845,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA34,4,40,.23453284199323762,-2.9688377399679897,-2.4680853261577118,,,.6238109987659336,-.50075241381027791,1.7582583074886646,2.1613741740716055,.65700230182070196,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA36,9,35,.12330811313431303,-2.7232588342291901,-2.4596981285176489,,,.64769523347872338,-.26356070571154122,1.2496648940911093,2.296965009782272,.74309354978996955,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA38,3,41,.40918354942321022,-3.325118357503023,-2.4542294861871068,,,.63703138039332274,-.87088887131591619,2.7144008483196238,2.0947558992827213,.49764507920905465,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA39,6,38,.42893107453784701,-1.7296452601930188,-2.6373919064479558,,,.38566692075667097,.90774664625493706,2.2400453707377079,2.0990176933627014,.33445598846048807,,,35.205893522156643,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA42,3,41,.34064554819677473,-3.1903365085835822,-2.4640915726934076,,,.6705365893096481,-.72624493589017458,2.5209864374847792,2.1106342870122217,.57201938512778683,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA47,7,37,.26213058325689115,-2.0441071270822304,-2.6024328139622925,,,.47329116737993915,.55832568688006212,1.7386115734703023,2.188382693467843,.52824216559622394,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA48,5,39,.11467453700462134,-2.7309929311425618,-2.4857384448837849,,,.74117016670909819,-.24525448625877688,1.3863154770655908,2.2030014520725354,.81041094794219393,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA57,4,40,.18375119381083693,-2.8705971523813782,-2.4779093849163734,,,.73312383142244353,-.39268776746500489,2.0253693714614163,2.1454133329687877,.72779001394885778,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA58,8,36,.20952107926376731,-2.8792435430340158,-2.4323559906085643,,,.59214218494433535,-.44688755242545142,2.0525879490349559,2.1486024461863624,.59475827572876028,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA60,3,41,.24616028782865629,-2.0236870793095134,-2.5494561650793148,,,.60850646703700639,.52576908576980141,1.4647259265066586,2.1639815156629969,.68274708905630765,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA61,3,41,.32597417514067289,-1.8658170040674955,-2.5610076339994623,,,.1268382577363539,.69519062993196679,.4444482082914204,2.1830606763128673,.58862501633977327,,,39.53662770584657,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA62,8,36,.80923553780217372,-1.1637942864101936,-2.8135669365249694,,,.11967539655460983,1.6497726501147758,2.5533610700781146,1.9192526929494633,.044603466364939441,,,13.932864032303845,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA63,6,38,.87231207857344983,-.97201827736986424,-2.7570172195252964,,,.17488645786236018,1.7849989421554322,2.7242879546918477,1.9365411976086382,.053620588534614474,,,13.932864032303845,BRCA,GDSC2
Vinblastine,1004,Microtubule destabiliser,Mitosis,cnaBRCA64,9,35,.55806670583503093,-1.5878009481674116,-2.7516730135049636,,,.26261119821249235,1.1638720653375521,2.7809990331944827,1.8849785753966886,.14286231515381026,,,20.535565385101332,BRCA,GDSC2
Cisplatin,1005,DNA crosslinker,DNA replication,ARID1A_mut,5,45,.193695023388469,4.2402051286029021,4.5326803798261786,,,.67992311715980491,-.29247525122327644,1.4078043727835532,1.5189258962789423,.68298242087899164,,,71.996805422841604,BRCA,GDSC2
Cisplatin,1005,DNA crosslinker,DNA replication,ASH1L_mut,3,47,.83038798847693451,3.3459389250512834,4.5773154459582699,,,.17801657372095986,-1.2313765209069865,1.0852556387144505,1.4977887838469242,.16960009005046547,,,43.622864006955808,BRCA,GDSC2
Cisplatin,1005,DNA crosslinker,DNA replication,BRCA1_mut,4,46,.21263831687900708,4.208032503858476,4.5291198417338832,,,.55903742554851632,-.32108733787540711,.91439119895261833,1.5415636952316132,.68515281850153609,,,71.996805422841604,BRCA,GDSC2
Cisplatin,1005,DNA crosslinker,DNA replication,BRCA2_mut,6,44,.36593234242906408,4.0198828752589764,4.5693714882645144,,,.50111489445773527,-.54948861300553808,1.8002529174200237,1.4629357641813228,.40460215671646527,,,70.774037987322117,BRCA,GDSC2
Cisplatin,1005,DNA crosslinker,DNA replication,CDH1_mut,5,45,.067767366351642988,4.4111963712212718,4.5136813528685806,,,.90055439867891818,-.10248498164730879,1.6656960924689068,1.4975823780064907,.88629476165270737,,,73.906353848442862,BRCA,GDSC2
Cisplatin,1005,DNA crosslinker,DNA replication,MACF1_mut,3,47,.19688160041534186,4.7830553647012151,4.4855846093848699,,,.22478758852412728,.29747075531634515,.150551669985377,1.5430890747860473,.74237009139449839,,,71.996805422841604,BRCA,GDSC2
Cisplatin,1005,DNA crosslinker,DNA replication,MLL3_mut,3,47,.33287220181914418,4.031663763797642,4.5335457753999915,,,.44174314035771112,-.50188201160234946,.89386759782081471,1.5288405197901289,.5787690610545152,,,71.869057669717591,BRCA,GDSC2
Cisplatin,1005,DNA crosslinker,DNA replication,NF1_mut,5,45,.12248625451322316,4.6700646013436531,4.4849182161883165,,,.65546406030539928,.18514638515533655,.73004415914965837,1.5633621622003429,.79610420311762242,,,73.906353848442862,BRCA,GDSC2
Cisplatin,1005,DNA crosslinker,DNA replication,PIK3CA_mut,17,33,.2204358094576028,4.7222627416212708,4.3907023068979072,,,.47903705696309484,.33156043472336361,1.5950406992237336,1.4565225202883343,.46388002366224712,,,70.774037987322117,BRCA,GDSC2
